Date,Time,Cured,Deaths,Confirmed,Total_Confirmed_cases_Indian_National,Total_Confirmed_cases_Foreign_National,Active cases,%Death rate,%Cure rate,%Active rate
29-09-2020,8:00 AM,1049947,35751,1351153,1351153.0,0.0,265455,2.645962374357308,77.70748390448749,19.64655372115519
30-09-2020,8:00 AM,1069159,36181,1366129,1366129.0,0.0,260789,2.6484321758779736,78.26193573227711,19.089632091844912
01-10-2020,8:00 AM,1088322,36662,1384446,1384446.0,0.0,259462,2.6481350663008882,78.61065003618776,18.74121489751135
02-10-2020,8:00 AM,1104426,37056,1400922,1400922.0,0.0,259440,2.6451151455969715,78.8356525202688,18.519232334134234
03-10-2020,8:00 AM,1117720,37480,1416513,1416513.0,0.0,261313,2.6459340648479754,78.90644138105334,18.44762455409869
04-10-2020,8:00 AM,1134555,37758,1430861,1430861.0,0.0,258548,2.6388307459634444,79.29176908169278,18.069400172343787
05-10-2020,8:00 AM,1149603,38084,1443409,1443409.0,0.0,255722,2.6384759967549045,79.64499320705359,17.716530796191517
06-10-2020,8:00 AM,1162585,38347,1453653,1453653.0,0.0,252721,2.637974812420846,79.97678950891306,17.385235678666092
07-10-2020,8:00 AM,1179726,38717,1465911,1465911.0,0.0,247468,2.6411562502771315,80.47732775045688,16.881515999265986
08-10-2020,8:00 AM,1196441,39072,1480489,1480489.0,0.0,244976,2.6391280178373497,80.81390675648383,16.546965225678814
09-10-2020,8:00 AM,1212016,39430,1493884,1493884.0,0.0,242438,2.6394284964562176,81.13186833783614,16.228703165707646
10-10-2020,8:00 AM,1229339,39732,1506018,1506018.0,0.0,236947,2.638215479496261,81.62844003192525,15.73334448857849
11-10-2020,8:00 AM,1255779,40040,1517434,1517434.0,0.0,221615,2.6386650094831143,82.75674592766474,14.604589062852158
12-10-2020,8:00 AM,1266240,40349,1528226,1528226.0,0.0,221637,2.64025085294976,82.85685494161203,14.502894205438203
13-10-2020,8:00 AM,1281896,40514,1535315,1535315.0,0.0,212905,2.638807020057773,83.49400611600876,13.867186863933458
14-10-2020,8:00 AM,1297252,40701,1543837,1543837.0,0.0,205884,2.6363534492307155,84.02778272576703,13.335863825002251
15-10-2020,8:00 AM,1316769,40859,1554389,1554389.0,0.0,196761,2.6286212781999874,84.71296438664967,12.65841433515034
16-10-2020,8:00 AM,1330483,41196,1564615,1564615.0,0.0,192936,2.632979998274336,85.03580753092614,12.331212470799526
17-10-2020,8:00 AM,1344368,41502,1576062,1576062.0,0.0,190192,2.6332720413283233,85.29918239257086,12.067545566100826
18-10-2020,8:00 AM,1358606,41965,1586321,1586321.0,0.0,185750,2.6454292668381747,85.64508696537459,11.709483767787226
19-10-2020,8:00 AM,1369810,42115,1595381,1595381.0,0.0,183456,2.639808296576178,85.86099495982464,11.499196743599178
20-10-2020,8:00 AM,1384879,42240,1601365,1601365.0,0.0,174246,2.637749669812941,86.48115826185784,10.881092068329206
21-10-2020,8:00 AM,1392308,42453,1609516,1609516.0,0.0,174755,2.637625223980377,86.50476292251832,10.8576118535013
22-10-2020,8:00 AM,1415679,42633,1617658,1617658.0,0.0,159346,2.6354767200483664,87.51410990456574,9.850413375385896
23-10-2020,8:00 AM,1431856,42831,1625197,1625197.0,0.0,150510,2.6354343504202875,88.10353452535293,9.261031124226786
24-10-2020,8:00 AM,1445103,43015,1632544,1632544.0,0.0,144426,2.6348447576298097,88.51847178391516,8.846683458455026
25-10-2020,8:00 AM,1455107,43152,1638961,1638961.0,0.0,140702,2.6328875427786262,88.78228341003843,8.58482904718294
