Date,Time,State/UnionTerritory,Cured,Deaths,Confirmed,Total_Confirmed_cases_Indian_National,Total_Confirmed_cases_Foreign_National,Active cases,%Death rate,%Cure rate,%Active rate
22-03-2020,6:00 PM,Delhi,5,1,29,28.0,1.0,23,3.4482758620689653,17.24137931034483,79.3103448275862
22-03-2020,6:00 PM,Gujarat,0,1,18,18.0,0.0,17,5.555555555555555,0.0,94.44444444444444
22-03-2020,6:00 PM,Haryana,0,0,21,7.0,14.0,21,0.0,0.0,100.0
22-03-2020,6:00 PM,Himachal Pradesh,0,0,2,2.0,0.0,2,0.0,0.0,100.0
22-03-2020,6:00 PM,Karnataka,2,1,26,26.0,0.0,23,3.8461538461538463,7.6923076923076925,88.46153846153845
22-03-2020,6:00 PM,Kerala,3,0,52,45.0,7.0,49,0.0,5.769230769230769,94.23076923076923
22-03-2020,6:00 PM,Madhya Pradesh,0,0,4,4.0,0.0,4,0.0,0.0,100.0
22-03-2020,6:00 PM,Maharashtra,0,2,67,64.0,3.0,65,2.9850746268656714,0.0,97.01492537313433
22-03-2020,6:00 PM,Odisha,0,0,2,2.0,0.0,2,0.0,0.0,100.0
22-03-2020,6:00 PM,Puducherry,0,0,1,1.0,0.0,1,0.0,0.0,100.0
22-03-2020,6:00 PM,Punjab,0,1,21,21.0,0.0,20,4.761904761904762,0.0,95.23809523809523
22-03-2020,6:00 PM,Rajasthan,3,0,24,22.0,2.0,21,0.0,12.5,87.5
22-03-2020,6:00 PM,Tamil Nadu,1,0,7,5.0,2.0,6,0.0,14.285714285714285,85.71428571428571
22-03-2020,6:00 PM,Telengana,1,0,22,11.0,11.0,21,0.0,4.545454545454546,95.45454545454545
22-03-2020,6:00 PM,Chandigarh,0,0,5,4.0,1.0,5,0.0,0.0,100.0
22-03-2020,6:00 PM,Jammu and Kashmir,0,0,4,4.0,0.0,4,0.0,0.0,100.0
22-03-2020,6:00 PM,Ladakh,0,0,13,13.0,0.0,13,0.0,0.0,100.0
22-03-2020,6:00 PM,Uttar Pradesh,9,0,27,26.0,1.0,18,0.0,33.33333333333333,66.66666666666666
22-03-2020,6:00 PM,Uttarakhand,0,0,3,3.0,0.0,3,0.0,0.0,100.0
22-03-2020,6:00 PM,West Bengal,0,0,4,4.0,0.0,4,0.0,0.0,100.0
23-03-2020,6:00 PM,Andhra Pradesh,0,0,7,5.0,2.0,7,0.0,0.0,100.0
23-03-2020,6:00 PM,Bihar,0,1,2,2.0,0.0,1,50.0,0.0,50.0
23-03-2020,6:00 PM,Chhattisgarh,0,0,1,1.0,0.0,1,0.0,0.0,100.0
23-03-2020,6:00 PM,Delhi,5,1,29,28.0,1.0,23,3.4482758620689653,17.24137931034483,79.3103448275862
23-03-2020,6:00 PM,Gujarat,0,1,29,29.0,0.0,28,3.4482758620689653,0.0,96.55172413793103
23-03-2020,6:00 PM,Haryana,0,0,26,12.0,14.0,26,0.0,0.0,100.0
23-03-2020,6:00 PM,Himachal Pradesh,0,0,2,2.0,0.0,2,0.0,0.0,100.0
23-03-2020,6:00 PM,Karnataka,2,1,33,33.0,0.0,30,3.0303030303030303,6.0606060606060606,90.9090909090909
23-03-2020,6:00 PM,Kerala,3,0,67,60.0,7.0,64,0.0,4.477611940298507,95.52238805970148
23-03-2020,6:00 PM,Madhya Pradesh,0,0,6,6.0,0.0,6,0.0,0.0,100.0
23-03-2020,6:00 PM,Maharashtra,0,2,74,71.0,3.0,72,2.7027027027027026,0.0,97.2972972972973
23-03-2020,6:00 PM,Odisha,0,0,2,2.0,0.0,2,0.0,0.0,100.0
23-03-2020,6:00 PM,Puducherry,0,0,1,1.0,0.0,1,0.0,0.0,100.0
23-03-2020,6:00 PM,Punjab,0,1,21,21.0,0.0,20,4.761904761904762,0.0,95.23809523809523
23-03-2020,6:00 PM,Rajasthan,3,0,28,26.0,2.0,25,0.0,10.714285714285714,89.28571428571429
23-03-2020,6:00 PM,Tamil Nadu,1,0,9,7.0,2.0,8,0.0,11.11111111111111,88.88888888888889
23-03-2020,6:00 PM,Telengana,1,0,32,22.0,10.0,31,0.0,3.125,96.875
23-03-2020,6:00 PM,Chandigarh,0,0,6,6.0,0.0,6,0.0,0.0,100.0
23-03-2020,6:00 PM,Jammu and Kashmir,0,0,4,4.0,0.0,4,0.0,0.0,100.0
23-03-2020,6:00 PM,Ladakh,0,0,13,13.0,0.0,13,0.0,0.0,100.0
23-03-2020,6:00 PM,Uttar Pradesh,9,0,31,30.0,1.0,22,0.0,29.03225806451613,70.96774193548387
23-03-2020,6:00 PM,Uttarakhand,0,0,3,3.0,0.0,3,0.0,0.0,100.0
23-03-2020,6:00 PM,West Bengal,0,0,7,7.0,0.0,7,0.0,0.0,100.0
24-03-2020,6:00 PM,Andhra Pradesh,0,0,8,5.0,3.0,8,0.0,0.0,100.0
24-03-2020,6:00 PM,Bihar,0,1,3,2.0,1.0,2,33.33333333333333,0.0,66.66666666666666
24-03-2020,6:00 PM,Chhattisgarh,0,0,1,1.0,0.0,1,0.0,0.0,100.0
24-03-2020,6:00 PM,Delhi,6,1,30,29.0,1.0,23,3.3333333333333335,20.0,76.66666666666667
24-03-2020,6:00 PM,Gujarat,0,1,33,32.0,1.0,32,3.0303030303030303,0.0,96.96969696969697
24-03-2020,6:00 PM,Haryana,11,0,28,14.0,14.0,17,0.0,39.285714285714285,60.71428571428571
24-03-2020,6:00 PM,Himachal Pradesh,0,1,3,3.0,0.0,2,33.33333333333333,0.0,66.66666666666666
24-03-2020,6:00 PM,Karnataka,3,1,37,37.0,0.0,33,2.7027027027027026,8.108108108108109,89.1891891891892
24-03-2020,6:00 PM,Kerala,4,0,95,87.0,8.0,91,0.0,4.2105263157894735,95.78947368421052
24-03-2020,6:00 PM,Madhya Pradesh,0,0,7,7.0,0.0,7,0.0,0.0,100.0
24-03-2020,6:00 PM,Maharashtra,0,2,89,86.0,3.0,87,2.247191011235955,0.0,97.75280898876404
24-03-2020,6:00 PM,Manipur,0,0,1,1.0,0.0,1,0.0,0.0,100.0
24-03-2020,6:00 PM,Odisha,0,0,2,2.0,0.0,2,0.0,0.0,100.0
24-03-2020,6:00 PM,Puducherry,0,0,1,1.0,0.0,1,0.0,0.0,100.0
24-03-2020,6:00 PM,Punjab,0,1,29,29.0,0.0,28,3.4482758620689653,0.0,96.55172413793103
24-03-2020,6:00 PM,Rajasthan,3,0,32,30.0,2.0,29,0.0,9.375,90.625
24-03-2020,6:00 PM,Tamil Nadu,1,0,15,13.0,2.0,14,0.0,6.666666666666667,93.33333333333333
24-03-2020,6:00 PM,Telengana,1,0,35,25.0,10.0,34,0.0,2.857142857142857,97.14285714285714
24-03-2020,6:00 PM,Chandigarh,0,0,7,7.0,0.0,7,0.0,0.0,100.0
24-03-2020,6:00 PM,Jammu and Kashmir,0,0,4,4.0,0.0,4,0.0,0.0,100.0
24-03-2020,6:00 PM,Ladakh,0,0,13,13.0,0.0,13,0.0,0.0,100.0
24-03-2020,6:00 PM,Uttar Pradesh,11,0,33,32.0,1.0,22,0.0,33.33333333333333,66.66666666666666
24-03-2020,6:00 PM,Uttarakhand,0,0,4,3.0,1.0,4,0.0,0.0,100.0
24-03-2020,6:00 PM,West Bengal,0,1,9,9.0,0.0,8,11.11111111111111,0.0,88.88888888888889
25-03-2020,6:00 PM,Andhra Pradesh,1,0,9,9.0,0.0,8,0.0,11.11111111111111,88.88888888888889
25-03-2020,6:00 PM,Bihar,0,1,4,4.0,0.0,3,25.0,0.0,75.0
25-03-2020,6:00 PM,Chhattisgarh,0,0,1,1.0,0.0,1,0.0,0.0,100.0
25-03-2020,6:00 PM,Delhi,6,1,31,30.0,1.0,24,3.225806451612903,19.35483870967742,77.41935483870968
25-03-2020,6:00 PM,Gujarat,0,1,38,37.0,1.0,37,2.631578947368421,0.0,97.36842105263158
25-03-2020,6:00 PM,Haryana,11,0,28,14.0,14.0,17,0.0,39.285714285714285,60.71428571428571
25-03-2020,6:00 PM,Himachal Pradesh,0,1,3,3.0,0.0,2,33.33333333333333,0.0,66.66666666666666
25-03-2020,6:00 PM,Karnataka,3,1,41,41.0,0.0,37,2.4390243902439024,7.317073170731707,90.2439024390244
25-03-2020,6:00 PM,Kerala,4,0,109,101.0,8.0,105,0.0,3.669724770642202,96.3302752293578
25-03-2020,6:00 PM,Madhya Pradesh,0,0,14,14.0,0.0,14,0.0,0.0,100.0
25-03-2020,6:00 PM,Maharashtra,1,3,128,125.0,3.0,124,2.34375,0.78125,96.875
25-03-2020,6:00 PM,Manipur,0,0,1,1.0,0.0,1,0.0,0.0,100.0
25-03-2020,6:00 PM,Mizoram,0,0,1,1.0,0.0,1,0.0,0.0,100.0
25-03-2020,6:00 PM,Odisha,0,0,2,2.0,0.0,2,0.0,0.0,100.0
25-03-2020,6:00 PM,Puducherry,0,0,1,1.0,0.0,1,0.0,0.0,100.0
25-03-2020,6:00 PM,Punjab,0,1,29,29.0,0.0,28,3.4482758620689653,0.0,96.55172413793103
25-03-2020,6:00 PM,Rajasthan,3,0,36,34.0,2.0,33,0.0,8.333333333333332,91.66666666666666
25-03-2020,6:00 PM,Tamil Nadu,1,0,18,16.0,2.0,17,0.0,5.555555555555555,94.44444444444444
25-03-2020,6:00 PM,Telengana,1,0,35,25.0,10.0,34,0.0,2.857142857142857,97.14285714285714
25-03-2020,6:00 PM,Chandigarh,0,0,7,7.0,0.0,7,0.0,0.0,100.0
25-03-2020,6:00 PM,Jammu and Kashmir,1,0,7,7.0,0.0,6,0.0,14.285714285714285,85.71428571428571
25-03-2020,6:00 PM,Ladakh,0,0,13,13.0,0.0,13,0.0,0.0,100.0
25-03-2020,6:00 PM,Uttar Pradesh,11,0,37,36.0,1.0,26,0.0,29.72972972972973,70.27027027027027
25-03-2020,6:00 PM,Uttarakhand,0,0,4,3.0,1.0,4,0.0,0.0,100.0
25-03-2020,6:00 PM,West Bengal,0,1,9,9.0,0.0,8,11.11111111111111,0.0,88.88888888888889
26-03-2020,6:00 PM,Andaman and Nicobar Islands,0,0,1,1.0,0.0,1,0.0,0.0,100.0
26-03-2020,6:00 PM,Andhra Pradesh,1,0,11,11.0,0.0,10,0.0,9.090909090909092,90.9090909090909
26-03-2020,6:00 PM,Bihar,0,1,6,6.0,0.0,5,16.666666666666664,0.0,83.33333333333334
26-03-2020,6:00 PM,Chandigarh,0,0,7,7.0,0.0,7,0.0,0.0,100.0
26-03-2020,6:00 PM,Chhattisgarh,0,0,6,6.0,0.0,6,0.0,0.0,100.0
26-03-2020,6:00 PM,Delhi,6,1,36,35.0,1.0,29,2.7777777777777777,16.666666666666664,80.55555555555556
26-03-2020,6:00 PM,Goa,0,0,3,3.0,0.0,3,0.0,0.0,100.0
26-03-2020,6:00 PM,Gujarat,0,3,43,42.0,1.0,40,6.976744186046512,0.0,93.02325581395348
26-03-2020,6:00 PM,Haryana,11,0,30,16.0,14.0,19,0.0,36.666666666666664,63.33333333333333
26-03-2020,6:00 PM,Himachal Pradesh,0,1,3,3.0,0.0,2,33.33333333333333,0.0,66.66666666666666
26-03-2020,6:00 PM,Jammu and Kashmir,1,0,13,13.0,0.0,12,0.0,7.6923076923076925,92.3076923076923
26-03-2020,6:00 PM,Karnataka,3,2,55,55.0,0.0,50,3.6363636363636362,5.454545454545454,90.9090909090909
26-03-2020,6:00 PM,Kerala,6,0,118,110.0,8.0,112,0.0,5.084745762711865,94.91525423728814
26-03-2020,6:00 PM,Ladakh,0,0,13,13.0,0.0,13,0.0,0.0,100.0
26-03-2020,6:00 PM,Madhya Pradesh,0,1,20,20.0,0.0,19,5.0,0.0,95.0
26-03-2020,6:00 PM,Maharashtra,1,3,124,121.0,3.0,120,2.4193548387096775,0.8064516129032258,96.7741935483871
26-03-2020,6:00 PM,Manipur,0,0,1,1.0,0.0,1,0.0,0.0,100.0
26-03-2020,6:00 PM,Mizoram,0,0,1,1.0,0.0,1,0.0,0.0,100.0
26-03-2020,6:00 PM,Odisha,0,0,2,2.0,0.0,2,0.0,0.0,100.0
26-03-2020,6:00 PM,Puducherry,0,0,1,1.0,0.0,1,0.0,0.0,100.0
26-03-2020,6:00 PM,Punjab,0,1,33,33.0,0.0,32,3.0303030303030303,0.0,96.96969696969697
26-03-2020,6:00 PM,Rajasthan,3,0,41,39.0,2.0,38,0.0,7.317073170731707,92.6829268292683
26-03-2020,6:00 PM,Tamil Nadu,1,1,26,20.0,6.0,24,3.8461538461538463,3.8461538461538463,92.3076923076923
26-03-2020,6:00 PM,Telengana,1,0,44,34.0,10.0,43,0.0,2.272727272727273,97.72727272727273
26-03-2020,6:00 PM,Uttarakhand,0,0,5,4.0,1.0,5,0.0,0.0,100.0
26-03-2020,6:00 PM,Uttar Pradesh,11,0,41,40.0,1.0,30,0.0,26.82926829268293,73.17073170731707
26-03-2020,6:00 PM,West Bengal,0,1,10,10.0,0.0,9,10.0,0.0,90.0
27-03-2020,10:00 AM,Andaman and Nicobar Islands,0,0,1,1.0,0.0,1,0.0,0.0,100.0
27-03-2020,10:00 AM,Andhra Pradesh,1,0,12,12.0,0.0,11,0.0,8.333333333333332,91.66666666666666
27-03-2020,10:00 AM,Bihar,0,1,6,6.0,0.0,5,16.666666666666664,0.0,83.33333333333334
27-03-2020,10:00 AM,Chandigarh,0,0,7,7.0,0.0,7,0.0,0.0,100.0
27-03-2020,10:00 AM,Chhattisgarh,0,0,6,6.0,0.0,6,0.0,0.0,100.0
27-03-2020,10:00 AM,Delhi,6,1,36,35.0,1.0,29,2.7777777777777777,16.666666666666664,80.55555555555556
27-03-2020,10:00 AM,Goa,0,0,3,3.0,0.0,3,0.0,0.0,100.0
27-03-2020,10:00 AM,Gujarat,0,3,43,42.0,1.0,40,6.976744186046512,0.0,93.02325581395348
27-03-2020,10:00 AM,Haryana,11,0,30,16.0,14.0,19,0.0,36.666666666666664,63.33333333333333
27-03-2020,10:00 AM,Himachal Pradesh,0,1,3,3.0,0.0,2,33.33333333333333,0.0,66.66666666666666
27-03-2020,10:00 AM,Jammu and Kashmir,1,1,13,13.0,0.0,11,7.6923076923076925,7.6923076923076925,84.61538461538461
27-03-2020,10:00 AM,Karnataka,3,2,55,55.0,0.0,50,3.6363636363636362,5.454545454545454,90.9090909090909
27-03-2020,10:00 AM,Kerala,11,0,137,129.0,8.0,126,0.0,8.02919708029197,91.97080291970804
27-03-2020,10:00 AM,Ladakh,3,0,13,13.0,0.0,10,0.0,23.076923076923077,76.92307692307693
27-03-2020,10:00 AM,Madhya Pradesh,0,1,20,20.0,0.0,19,5.0,0.0,95.0
27-03-2020,10:00 AM,Maharashtra,15,4,130,127.0,3.0,111,3.076923076923077,11.538461538461538,85.38461538461539
27-03-2020,10:00 AM,Manipur,0,0,1,1.0,0.0,1,0.0,0.0,100.0
27-03-2020,10:00 AM,Mizoram,0,0,1,1.0,0.0,1,0.0,0.0,100.0
27-03-2020,10:00 AM,Odisha,0,0,2,2.0,0.0,2,0.0,0.0,100.0
27-03-2020,10:00 AM,Puducherry,0,0,1,1.0,0.0,1,0.0,0.0,100.0
27-03-2020,10:00 AM,Punjab,0,1,33,33.0,0.0,32,3.0303030303030303,0.0,96.96969696969697
27-03-2020,10:00 AM,Rajasthan,3,0,41,39.0,2.0,38,0.0,7.317073170731707,92.6829268292683
27-03-2020,10:00 AM,Tamil Nadu,1,1,29,23.0,6.0,27,3.4482758620689653,3.4482758620689653,93.10344827586206
27-03-2020,10:00 AM,Telengana,1,0,45,35.0,10.0,44,0.0,2.2222222222222223,97.77777777777777
27-03-2020,10:00 AM,Uttarakhand,0,0,5,4.0,1.0,5,0.0,0.0,100.0
27-03-2020,10:00 AM,Uttar Pradesh,11,0,41,40.0,1.0,30,0.0,26.82926829268293,73.17073170731707
27-03-2020,10:00 AM,West Bengal,0,1,10,10.0,0.0,9,10.0,0.0,90.0
28-03-2020,6:00 PM,Andhra Pradesh,1,0,14,14.0,0.0,13,0.0,7.142857142857142,92.85714285714286
28-03-2020,6:00 PM,Andaman and Nicobar Islands,0,0,6,6.0,0.0,6,0.0,0.0,100.0
28-03-2020,6:00 PM,Bihar,0,1,9,9.0,0.0,8,11.11111111111111,0.0,88.88888888888889
28-03-2020,6:00 PM,Chandigarh,0,0,8,8.0,0.0,8,0.0,0.0,100.0
28-03-2020,6:00 PM,Chhattisgarh,0,0,6,6.0,0.0,6,0.0,0.0,100.0
28-03-2020,6:00 PM,Delhi,6,1,39,38.0,1.0,32,2.564102564102564,15.384615384615385,82.05128205128204
28-03-2020,6:00 PM,Goa,0,0,3,3.0,0.0,3,0.0,0.0,100.0
28-03-2020,6:00 PM,Gujarat,0,3,45,44.0,1.0,42,6.666666666666667,0.0,93.33333333333333
28-03-2020,6:00 PM,Haryana,12,0,33,19.0,14.0,21,0.0,36.36363636363637,63.63636363636363
28-03-2020,6:00 PM,Himachal Pradesh,0,1,3,3.0,0.0,2,33.33333333333333,0.0,66.66666666666666
28-03-2020,6:00 PM,Jammu and Kashmir,1,1,20,20.0,0.0,18,5.0,5.0,90.0
28-03-2020,6:00 PM,Karnataka,3,2,55,55.0,0.0,50,3.6363636363636362,5.454545454545454,90.9090909090909
28-03-2020,6:00 PM,Kerala,11,0,176,168.0,8.0,165,0.0,6.25,93.75
28-03-2020,6:00 PM,Ladakh,3,0,13,13.0,0.0,10,0.0,23.076923076923077,76.92307692307693
28-03-2020,6:00 PM,Madhya Pradesh,0,2,30,30.0,0.0,28,6.666666666666667,0.0,93.33333333333333
28-03-2020,6:00 PM,Maharashtra,25,5,180,177.0,3.0,150,2.7777777777777777,13.88888888888889,83.33333333333334
28-03-2020,6:00 PM,Manipur,0,0,1,1.0,0.0,1,0.0,0.0,100.0
28-03-2020,6:00 PM,Mizoram,0,0,1,1.0,0.0,1,0.0,0.0,100.0
28-03-2020,6:00 PM,Odisha,0,0,3,3.0,0.0,3,0.0,0.0,100.0
28-03-2020,6:00 PM,Puducherry,0,0,1,1.0,0.0,1,0.0,0.0,100.0
28-03-2020,6:00 PM,Punjab,1,1,38,38.0,0.0,36,2.631578947368421,2.631578947368421,94.73684210526315
28-03-2020,6:00 PM,Rajasthan,3,0,54,52.0,2.0,51,0.0,5.555555555555555,94.44444444444444
28-03-2020,6:00 PM,Tamil Nadu,2,1,40,34.0,6.0,37,2.5,5.0,92.5
28-03-2020,6:00 PM,Telengana,1,0,56,46.0,10.0,55,0.0,1.7857142857142856,98.21428571428571
28-03-2020,6:00 PM,Uttarakhand,0,0,5,4.0,1.0,5,0.0,0.0,100.0
28-03-2020,6:00 PM,Uttar Pradesh,11,0,55,54.0,1.0,44,0.0,20.0,80.0
28-03-2020,6:00 PM,West Bengal,0,1,15,15.0,0.0,14,6.666666666666667,0.0,93.33333333333333
29-03-2020,7:30 PM,Andhra Pradesh,1,0,19,14.0,5.0,18,0.0,5.263157894736842,94.73684210526315
29-03-2020,7:30 PM,Andaman and Nicobar Islands,0,0,9,9.0,0.0,9,0.0,0.0,100.0
29-03-2020,7:30 PM,Bihar,0,1,11,9.0,2.0,10,9.090909090909092,0.0,90.9090909090909
29-03-2020,7:30 PM,Chandigarh,0,0,8,8.0,0.0,8,0.0,0.0,100.0
29-03-2020,7:30 PM,Chhattisgarh,0,0,7,6.0,1.0,7,0.0,0.0,100.0
29-03-2020,7:30 PM,Delhi,6,2,49,38.0,11.0,41,4.081632653061225,12.244897959183673,83.6734693877551
29-03-2020,7:30 PM,Goa,0,0,5,2.0,3.0,5,0.0,0.0,100.0
29-03-2020,7:30 PM,Gujarat,1,5,58,52.0,6.0,52,8.620689655172415,1.7241379310344827,89.65517241379311
29-03-2020,7:30 PM,Haryana,17,0,33,19.0,14.0,16,0.0,51.515151515151516,48.484848484848484
29-03-2020,7:30 PM,Himachal Pradesh,0,1,3,3.0,0.0,2,33.33333333333333,0.0,66.66666666666666
29-03-2020,7:30 PM,Jammu and Kashmir,1,2,31,31.0,0.0,28,6.451612903225806,3.225806451612903,90.32258064516128
29-03-2020,7:30 PM,Karnataka,5,3,76,76.0,0.0,68,3.9473684210526314,6.578947368421052,89.47368421052632
29-03-2020,7:30 PM,Kerala,15,1,182,174.0,8.0,166,0.5494505494505495,8.241758241758241,91.20879120879121
29-03-2020,7:30 PM,Ladakh,3,0,13,13.0,0.0,10,0.0,23.076923076923077,76.92307692307693
29-03-2020,7:30 PM,Madhya Pradesh,0,2,30,30.0,0.0,28,6.666666666666667,0.0,93.33333333333333
29-03-2020,7:30 PM,Maharashtra,25,6,186,183.0,3.0,155,3.225806451612903,13.440860215053762,83.33333333333334
29-03-2020,7:30 PM,Manipur,0,0,1,1.0,0.0,1,0.0,0.0,100.0
29-03-2020,7:30 PM,Mizoram,0,0,1,1.0,0.0,1,0.0,0.0,100.0
29-03-2020,7:30 PM,Odisha,0,0,3,3.0,0.0,3,0.0,0.0,100.0
29-03-2020,7:30 PM,Puducherry,0,0,1,1.0,0.0,1,0.0,0.0,100.0
29-03-2020,7:30 PM,Punjab,1,1,38,38.0,0.0,36,2.631578947368421,2.631578947368421,94.73684210526315
29-03-2020,7:30 PM,Rajasthan,3,0,55,52.0,3.0,52,0.0,5.454545454545454,94.54545454545455
29-03-2020,7:30 PM,Tamil Nadu,4,1,49,43.0,6.0,44,2.0408163265306123,8.16326530612245,89.79591836734694
29-03-2020,7:30 PM,Telengana,1,1,66,56.0,10.0,64,1.5151515151515151,1.5151515151515151,96.96969696969697
29-03-2020,7:30 PM,Uttarakhand,2,0,7,5.0,2.0,5,0.0,28.57142857142857,71.42857142857143
29-03-2020,7:30 PM,Uttar Pradesh,11,0,65,54.0,11.0,54,0.0,16.923076923076923,83.07692307692308
29-03-2020,7:30 PM,West Bengal,0,1,18,17.0,1.0,17,5.555555555555555,0.0,94.44444444444444
30-03-2020,9:30 PM,Andhra Pradesh,1,0,23,23.0,0.0,22,0.0,4.3478260869565215,95.65217391304348
30-03-2020,9:30 PM,Andaman and Nicobar Islands,0,0,9,9.0,0.0,9,0.0,0.0,100.0
30-03-2020,9:30 PM,Bihar,0,1,15,15.0,0.0,14,6.666666666666667,0.0,93.33333333333333
30-03-2020,9:30 PM,Chandigarh,0,0,8,8.0,0.0,8,0.0,0.0,100.0
30-03-2020,9:30 PM,Chhattisgarh,0,0,7,7.0,0.0,7,0.0,0.0,100.0
30-03-2020,9:30 PM,Delhi,6,2,87,86.0,1.0,79,2.2988505747126435,6.896551724137931,90.80459770114942
30-03-2020,9:30 PM,Goa,0,0,5,4.0,1.0,5,0.0,0.0,100.0
30-03-2020,9:30 PM,Gujarat,1,6,69,68.0,1.0,62,8.695652173913043,1.4492753623188406,89.85507246376811
30-03-2020,9:30 PM,Haryana,18,0,36,22.0,14.0,18,0.0,50.0,50.0
30-03-2020,9:30 PM,Himachal Pradesh,0,1,3,3.0,0.0,2,33.33333333333333,0.0,66.66666666666666
30-03-2020,9:30 PM,Jammu and Kashmir,2,2,48,48.0,0.0,44,4.166666666666666,4.166666666666666,91.66666666666666
30-03-2020,9:30 PM,Karnataka,5,3,83,83.0,0.0,75,3.614457831325301,6.024096385542169,90.36144578313254
30-03-2020,9:30 PM,Kerala,19,1,202,194.0,8.0,182,0.49504950495049505,9.405940594059405,90.0990099009901
30-03-2020,9:30 PM,Ladakh,3,0,13,13.0,0.0,10,0.0,23.076923076923077,76.92307692307693
30-03-2020,9:30 PM,Madhya Pradesh,0,3,47,47.0,0.0,44,6.382978723404255,0.0,93.61702127659575
30-03-2020,9:30 PM,Maharashtra,25,8,198,195.0,3.0,165,4.040404040404041,12.626262626262626,83.33333333333334
30-03-2020,9:30 PM,Manipur,0,0,1,1.0,0.0,1,0.0,0.0,100.0
30-03-2020,9:30 PM,Mizoram,0,0,1,1.0,0.0,1,0.0,0.0,100.0
30-03-2020,9:30 PM,Odisha,0,0,3,3.0,0.0,3,0.0,0.0,100.0
30-03-2020,9:30 PM,Puducherry,0,0,1,1.0,0.0,1,0.0,0.0,100.0
30-03-2020,9:30 PM,Punjab,1,1,38,38.0,0.0,36,2.631578947368421,2.631578947368421,94.73684210526315
30-03-2020,9:30 PM,Rajasthan,3,0,59,57.0,2.0,56,0.0,5.084745762711865,94.91525423728814
30-03-2020,9:30 PM,Tamil Nadu,4,1,67,61.0,6.0,62,1.4925373134328357,5.970149253731343,92.53731343283582
30-03-2020,9:30 PM,Telengana,1,1,71,61.0,10.0,69,1.4084507042253522,1.4084507042253522,97.1830985915493
30-03-2020,9:30 PM,Uttarakhand,2,0,7,6.0,1.0,5,0.0,28.57142857142857,71.42857142857143
30-03-2020,9:30 PM,Uttar Pradesh,11,0,82,81.0,1.0,71,0.0,13.414634146341465,86.58536585365853
30-03-2020,9:30 PM,West Bengal,0,1,22,22.0,0.0,21,4.545454545454546,0.0,95.45454545454545
30-03-2020,9:30 PM,Unassigned,0,0,46,40.0,6.0,46,0.0,0.0,100.0
31-03-2020,8:30 PM,Andhra Pradesh,1,0,40,40.0,0.0,39,0.0,2.5,97.5
31-03-2020,8:30 PM,Andaman and Nicobar Islands,0,0,10,10.0,0.0,10,0.0,0.0,100.0
31-03-2020,8:30 PM,Bihar,0,1,15,15.0,0.0,14,6.666666666666667,0.0,93.33333333333333
31-03-2020,8:30 PM,Chandigarh,0,0,13,13.0,0.0,13,0.0,0.0,100.0
31-03-2020,8:30 PM,Chhattisgarh,0,0,8,8.0,0.0,8,0.0,0.0,100.0
31-03-2020,8:30 PM,Delhi,6,2,97,96.0,1.0,89,2.0618556701030926,6.185567010309279,91.75257731958763
31-03-2020,8:30 PM,Goa,0,0,5,4.0,1.0,5,0.0,0.0,100.0
31-03-2020,8:30 PM,Gujarat,3,6,73,72.0,1.0,64,8.21917808219178,4.10958904109589,87.67123287671232
31-03-2020,8:30 PM,Haryana,21,0,40,26.0,14.0,19,0.0,52.5,47.5
31-03-2020,8:30 PM,Himachal Pradesh,0,1,3,3.0,0.0,2,33.33333333333333,0.0,66.66666666666666
31-03-2020,8:30 PM,Jammu and Kashmir,2,2,54,54.0,0.0,50,3.7037037037037033,3.7037037037037033,92.5925925925926
31-03-2020,8:30 PM,Karnataka,5,3,83,83.0,0.0,75,3.614457831325301,6.024096385542169,90.36144578313254
31-03-2020,8:30 PM,Kerala,19,1,234,226.0,8.0,214,0.4273504273504274,8.11965811965812,91.45299145299145
31-03-2020,8:30 PM,Ladakh,3,0,13,13.0,0.0,10,0.0,23.076923076923077,76.92307692307693
31-03-2020,8:30 PM,Madhya Pradesh,0,3,47,47.0,0.0,44,6.382978723404255,0.0,93.61702127659575
31-03-2020,8:30 PM,Maharashtra,39,9,216,213.0,3.0,168,4.166666666666666,18.055555555555554,77.77777777777779
31-03-2020,8:30 PM,Manipur,0,0,1,1.0,0.0,1,0.0,0.0,100.0
31-03-2020,8:30 PM,Mizoram,0,0,1,1.0,0.0,1,0.0,0.0,100.0
31-03-2020,8:30 PM,Odisha,0,0,3,3.0,0.0,3,0.0,0.0,100.0
31-03-2020,8:30 PM,Puducherry,0,0,1,1.0,0.0,1,0.0,0.0,100.0
31-03-2020,8:30 PM,Punjab,1,3,41,41.0,0.0,37,7.317073170731707,2.4390243902439024,90.2439024390244
31-03-2020,8:30 PM,Rajasthan,3,0,74,72.0,2.0,71,0.0,4.054054054054054,95.94594594594594
31-03-2020,8:30 PM,Tamil Nadu,4,1,74,68.0,6.0,69,1.3513513513513513,5.405405405405405,93.24324324324324
31-03-2020,8:30 PM,Telengana,1,1,79,69.0,10.0,77,1.2658227848101267,1.2658227848101267,97.46835443037975
31-03-2020,8:30 PM,Uttarakhand,2,0,7,6.0,1.0,5,0.0,28.57142857142857,71.42857142857143
31-03-2020,8:30 PM,Uttar Pradesh,14,0,101,100.0,1.0,87,0.0,13.861386138613863,86.13861386138613
